record_id,source_id,source_record_id,observation_type,species,country,geography,site_id,site_name,spatial_block_id,cell_id,longitude,latitude,collection_date,year,month,value,unit,reported_individual_count,life_stage,collecting_method,sampling_effort,taxonomic_basis,molecular_method,pcr_confirmation_status,genbank_accession,presence_absence_status,license,source_url,reporting_note
SH_AA_24_08_35,JEON_2025_GANGHWA_2024,SH_AA_24_08_35,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_36,JEON_2025_GANGHWA_2024,SH_AA_24_08_36,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_37,JEON_2025_GANGHWA_2024,SH_AA_24_08_37,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_38,JEON_2025_GANGHWA_2024,SH_AA_24_08_38,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_39,JEON_2025_GANGHWA_2024,SH_AA_24_08_39,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_4,JEON_2025_GANGHWA_2024,SH_AA_24_08_4,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_40,JEON_2025_GANGHWA_2024,SH_AA_24_08_40,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_41,JEON_2025_GANGHWA_2024,SH_AA_24_08_41,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_43,JEON_2025_GANGHWA_2024,SH_AA_24_08_43,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_44,JEON_2025_GANGHWA_2024,SH_AA_24_08_44,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_45,JEON_2025_GANGHWA_2024,SH_AA_24_08_45,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_47,JEON_2025_GANGHWA_2024,SH_AA_24_08_47,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_48,JEON_2025_GANGHWA_2024,SH_AA_24_08_48,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_49,JEON_2025_GANGHWA_2024,SH_AA_24_08_49,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_5,JEON_2025_GANGHWA_2024,SH_AA_24_08_5,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_50,JEON_2025_GANGHWA_2024,SH_AA_24_08_50,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_51,JEON_2025_GANGHWA_2024,SH_AA_24_08_51,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_52,JEON_2025_GANGHWA_2024,SH_AA_24_08_52,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_53,JEON_2025_GANGHWA_2024,SH_AA_24_08_53,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_54,JEON_2025_GANGHWA_2024,SH_AA_24_08_54,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_55,JEON_2025_GANGHWA_2024,SH_AA_24_08_55,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_56,JEON_2025_GANGHWA_2024,SH_AA_24_08_56,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_57,JEON_2025_GANGHWA_2024,SH_AA_24_08_57,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_58,JEON_2025_GANGHWA_2024,SH_AA_24_08_58,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,ITS2,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_59,JEON_2025_GANGHWA_2024,SH_AA_24_08_59,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,ITS2,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_6,JEON_2025_GANGHWA_2024,SH_AA_24_08_6,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_60,JEON_2025_GANGHWA_2024,SH_AA_24_08_60,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,ITS2,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_61,JEON_2025_GANGHWA_2024,SH_AA_24_08_61,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,ITS2,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_62,JEON_2025_GANGHWA_2024,SH_AA_24_08_62,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,ITS2,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_7,JEON_2025_GANGHWA_2024,SH_AA_24_08_7,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
SH_AA_24_08_8,JEON_2025_GANGHWA_2024,SH_AA_24_08_8,confirmed_specimen,Anopheles sinensis,South Korea,"Seonhaeng-ri, Ganghwa-gun, Incheon",JEON_2025_GANGHWA_2024_SH,"Seonhaeng-ri, Ganghwa-gun, Incheon",b+377_+1264,,126.452639,37.730694,2024-08-06,2024,8,1,specimen,1,Adult,published supplementary individual record,"Blackhole Mosquito Buster adult trap, 20:00-08:00; event denominator not attached to individual row",molecular_species_confirmation,Multiplex PCR,verified_PCR_or_ITS2_source_table,,detected; no non-detection inferred,CC BY-NC-ND 4.0 article; derivative-data reuse should be reviewed,https://doi.org/10.1038/s41598-025-29307-5,Individual row extracted from the published supplementary table; place code=SH; date range=2024.08.06-07; the table is detection-positive and does not create non-detections. The main article reports 124 An. sinensis in the kdr-analysis subset; this row belongs to the 146-row species table and is not assumed to be part of that subset.
